,Postal Code,Sector,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030
159,TW136,Restaurants and Caffees,4.27702368023643,4.28562413911521,4.29884727798909,4.31948439963919,4.33951487081882,4.36618753939098,4.39462406704933,4.42352863732142,4.44969150874527,4.48106548663759
160,TW137,Restaurants and Caffees,3.08608594515577,3.10288664439493,3.1208322069484,3.14225260581203,3.16187275755983,3.18659070468516,3.21310281609185,3.23699590009846,3.26125148361678,3.28865299975365
161,TW140,Restaurants and Caffees,3.34406915341372,3.35822870862431,3.37331320752128,3.39457483287234,3.41223524684677,3.43705748831797,3.46279713222896,3.48816482218842,3.51184687290042,3.53906743142275
162,TW148,Restaurants and Caffees,5.01838050182567,5.03253949917309,5.05038582933587,5.07764348758983,5.10177373374312,5.13537305748411,5.17106599502179,5.20624460842358,5.2387233811616,5.27670559335447
163,TW149,Restaurants and Caffees,5.92672335384383,5.94817419728436,5.97306648959639,6.00794841926413,6.03879020353903,6.08073009844702,6.1253883848604,6.16805094293337,6.20866687206575,6.25550485947157
164,TW31,Restaurants and Caffees,4.93841235926446,4.97350164940229,5.01117844272679,5.04496197770845,5.08922745957841,5.12610639256838,5.16633283253598,5.21223474463095,5.25161927073445,5.30258494992699
165,TW32,Restaurants and Caffees,6.64133154349867,6.70102816709659,6.75915294496662,6.81577007274108,6.87342643954721,6.93351262102491,6.99582657391637,7.05725013013672,7.11689053684001,7.18696326536152
166,TW33,Restaurants and Caffees,6.07208554696044,6.10917443200436,6.14660239080795,6.18778275705059,6.23043255553686,6.27509347566381,6.32181625510114,6.37352217179374,6.41754898162667,6.47222342440175
167,TW34,Restaurants and Caffees,4.96751444099174,5.0001062020533,5.03204145242156,5.06768335034407,5.10221770430792,5.14050780133725,5.17992826780437,5.22217447712096,5.25916107166691,5.30400639597551
168,TW45,Restaurants and Caffees,5.65631072017786,5.68976536675346,5.7247813493694,5.76242020764766,5.80263071457568,5.84433760602585,5.88852932692676,5.93566904844504,5.97730626420549,6.02854038318099
169,TW46,Restaurants and Caffees,3.2166556041437,3.23457829794778,3.25227650304562,3.27414670023331,3.29342286733014,3.31753761063748,3.34205205638431,3.36757315128325,3.39027119449694,3.41714372800568
170,TW47,Restaurants and Caffees,5.76085605351171,5.78965284591117,5.81909297374797,5.85559654098109,5.88934075174562,5.92974809113621,5.97115439075115,6.01547213701192,6.05351278284423,6.09970255297906
171,TW50,Restaurants and Caffees,7.95494226209011,8.01051204986275,8.06521469927217,8.12578984448212,8.1813227870322,8.24707140010539,8.31546607235256,8.38039809744555,8.44332274604526,8.51578255097018
172,TW59,Restaurants and Caffees,8.40977035430398,8.45757284691955,8.50419892687438,8.56196118198696,8.61222954134932,8.67509204890115,8.73872697629425,8.80538177958247,8.86396159084521,8.93355725643912
173,TW74,Restaurants and Caffees,7.13185839812818,7.20308468185433,7.27624778028733,7.34085023164116,7.41207938700877,7.48234513949023,7.5602501907342,7.62380959159509,7.69617657026526,7.77745198316537
174,TW75,Restaurants and Caffees,6.83427172996563,6.89901974433574,6.96324145946367,7.02439202829993,7.08625014907543,7.15197026184011,7.22274887534414,7.28365040654851,7.34946947965905,7.42351241355015
175,TW76,Restaurants and Caffees,7.28637137521568,7.3475867162214,7.4105622782005,7.46806626843121,7.53555789692056,7.59772452899961,7.66517918979722,7.73338726957972,7.79822828194023,7.8770424909928
176,TW77,Restaurants and Caffees,6.20135547263469,6.25289451721453,6.30634970103005,6.35417016492777,6.41187667791045,6.46373812469681,6.51997445261992,6.57758411404837,6.63194311378193,6.69864609497113
177,TW80,Restaurants and Caffees,5.77976288473608,5.82030533557778,5.86584305234432,5.90395471738744,5.9587888951942,6.00120385153942,6.0498857521189,6.10281125751845,6.14986294545996,6.21081588037381
178,TW88,Restaurants and Caffees,3.66765635909012,3.69136143054232,3.71702848693989,3.74242100249492,3.77244619877607,3.80070576927927,3.8321666051861,3.86448586231908,3.89406729986076,3.93045280983785
179,TW89,Restaurants and Caffees,4.06860278578486,4.1001590441484,4.13349653640341,4.16315677331122,4.20016053104855,4.23257837303001,4.26793159512799,4.30492929272669,4.33908918209738,4.3816332237184
180,W42,Restaurants and Caffees,9.74962420046971,9.8589051826722,9.97166640589023,10.0632147245078,10.1801344346961,10.2755357361803,10.3866415683169,10.4860192570147,10.5890200345417,10.711474793107
181,W43,Restaurants and Caffees,13.167746475566,13.3188391258067,13.4734652003557,13.6025405245538,13.7528300294201,13.8901269179585,14.0461566383718,14.1713842695673,14.3154014196168,14.4779034868981
182,W44,Restaurants and Caffees,6.44359543401133,6.51731287961347,6.59321539964996,6.65441902923177,6.73286156230412,6.79664936236568,6.87066939562775,6.9372286553479,7.0062669207622,7.08841089694679
235,EC1M4,Restaurants and Caffees,0.213803668147087,0.223226747067524,0.233136961232228,0.243176044866746,0.253772700846079,0.26460772506304,0.275953661992853,0.287689500387609,0.299814176189255,0.312690310164889
236,EC1M5,Restaurants and Caffees,1.00386916363592,1.04797330774729,1.09435882945071,1.14138540503353,1.19095428862935,1.24174567279153,1.29482420560829,1.34981753197791,1.40661549067622,1.46692797767548
237,EC1M6,Restaurants and Caffees,0.531859093055032,0.555115660641759,0.579576305467861,0.604404927996514,0.630520888341035,0.657365916611532,0.685334673441537,0.714384156427396,0.744373150906566,0.776213317103912
238,EC1M7,Restaurants and Caffees,0.159579514483848,0.166796643465116,0.174385066874692,0.182022386172727,0.190175316357019,0.198370378059094,0.207093651662529,0.215997395923989,0.225219059268967,0.235019715398121
239,EC1R0,Restaurants and Caffees,1.02628466441693,1.07015544839337,1.11660267072038,1.16376265172139,1.21408005624647,1.26490196960866,1.31864651556584,1.37417908452682,1.43114943024734,1.49175656756251
240,EC1R1,Restaurants and Caffees,1.38010223104892,1.44118964731029,1.50553344261898,1.57066717538821,1.63954417575853,1.70977388933617,1.78393330291838,1.85964151634151,1.93833431708921,2.02166454820254
241,EC1R3,Restaurants and Caffees,0.3446046017511,0.359204834950236,0.374664873144964,0.390394667102518,0.407098355896217,0.424097361688356,0.441944348865847,0.460478370434019,0.479491832104018,0.499709131152251
242,EC1R4,Restaurants and Caffees,1.01033664605652,1.05247804571889,1.09722117907832,1.14282959537714,1.19135966206909,1.24068038601742,1.29249374871985,1.34639600675282,1.40154367823233,1.46020832951529
243,EC1V0,Restaurants and Caffees,1.29148478816632,1.34315289331907,1.39835564727768,1.45496673889218,1.51535242570734,1.57672214974925,1.6410937025711,1.70853447743177,1.77703056088009,1.8499672478274
244,EC1V1,Restaurants and Caffees,0.210281664479266,0.219166387384776,0.228567600370131,0.238163336773723,0.248252218823348,0.258658089824667,0.269512712609429,0.280748213966678,0.292350076124937,0.304637542921219
245,EC1V2,Restaurants and Caffees,0.624705713522049,0.651687429838013,0.680097257258123,0.709000477571991,0.739344609459529,0.770646135718557,0.803138480047948,0.837018531109601,0.871935584990341,0.909007955707963
246,EC1V3,Restaurants and Caffees,1.66727265642912,1.73524461517334,1.80758889030221,1.88165204877511,1.96004326159493,2.04044341267012,2.12419396661486,2.21185124249762,2.30142292420353,2.39661430316634
247,EC1V4,Restaurants and Caffees,1.85678129744027,1.93498092859299,2.01781377058258,2.10208730796993,2.19109928877279,2.28224415809807,2.37753194156922,2.47599893636986,2.57743677854753,2.68489710263526
248,EC1V7,Restaurants and Caffees,1.92340394716227,2.00407821205165,2.08938518593265,2.1767528077008,2.26869174628639,2.36323638194408,2.46203395383124,2.56482799451497,2.67026590441564,2.78215103652767
249,EC1V8,Restaurants and Caffees,0.906887790489822,0.942925361539964,0.981454561545609,1.02101411200589,1.06313912955679,1.10608414661545,1.1509842605328,1.19814607867399,1.24602397498824,1.29699768112531
250,EC1V9,Restaurants and Caffees,0.948694464267415,0.984761360774151,1.02367534381375,1.0639140811139,1.10689153347041,1.15067363719648,1.19655038839754,1.24475702794131,1.29347237955603,1.34530150974701
251,EC1Y1,Restaurants and Caffees,0.155844664514992,0.162365940998298,0.16914255338418,0.176369481165132,0.183569629328238,0.191349249368351,0.199509063603473,0.207806047763088,0.21638912492904,0.225340466702395
252,EC1Y2,Restaurants and Caffees,0.214748059866236,0.224077837280305,0.233891248790985,0.243868795123248,0.254333412945378,0.265137073691167,0.276346143672132,0.288027942921899,0.300079975997625,0.312873494425898
253,EC1Y8,Restaurants and Caffees,1.30442466743119,1.35610975432951,1.41142892095792,1.46828328100616,1.52876626917299,1.59051292378071,1.65507703606772,1.72276744043893,1.79156590232427,1.8647490056892
254,EC2A1,Restaurants and Caffees,0.0290804664402195,0.0303438737983747,0.0316727732737792,0.0330238993396066,0.0344409830030199,0.0359039787290123,0.0374218736222679,0.0390037839373405,0.0406358300830118,0.042368285703507
255,N10,Restaurants and Caffees,7.60272646326467,7.92344341878897,8.26342018338196,8.61019738275469,8.97756040116382,9.35238037353192,9.74779884608733,10.1542520167269,10.5733368335751,11.0174063405436
256,N11,Restaurants and Caffees,9.62162986627681,10.0457117652784,10.4925986075335,10.9463379848539,11.4235611869069,11.9134434721681,12.4311777462049,12.9554710669267,13.5035673241624,14.0817505811479
257,N12,Restaurants and Caffees,9.48343357340068,9.89387722286436,10.3276317352961,10.7691098063666,11.2329977817831,11.7107940306854,12.2146219900507,12.725363974325,13.2591917350063,13.8218353957988
258,N13,Restaurants and Caffees,6.29814801124242,6.56376845072237,6.84527106917653,7.13140283642028,7.4375459058572,7.74596885003013,8.07157743301143,8.41074800803252,8.75654645569122,9.12536740197992
259,N14,Restaurants and Caffees,6.69261507728892,6.98470369195021,7.29304358560661,7.60499882859524,7.93806532964232,8.27369487187055,8.62925273509808,8.99570594655012,9.37254868915557,9.77357833101158
260,N18,Restaurants and Caffees,7.61948842245885,7.94765901469141,8.29469694658074,8.64777009944866,9.01913915517324,9.40103825434456,9.80353053556873,10.2119529815427,10.6381149911291,11.0873611284381
261,N193,Restaurants and Caffees,8.00926220297365,8.34589381649671,8.70238499890755,9.06568186186469,9.45329377471967,9.84468513604632,10.2576677901632,10.6880273452349,11.1263182524857,11.5935182360728
262,N194,Restaurants and Caffees,6.4013391610053,6.67166598390914,6.95756386551912,7.24895560181914,7.55917958750778,7.87307970040161,8.20380638888957,8.54854816357374,8.89988735721061,9.27428611888838
263,N195,Restaurants and Caffees,7.64639277228566,7.96805182557522,8.30871823792927,8.65550704465983,9.02600378235003,9.39972560016442,9.79375814074867,10.2051966344469,10.6239253721452,11.0706623192755
264,N19,Restaurants and Caffees,4.81091741801517,5.01176341869481,5.22463124867292,5.44164667079002,5.67134667611087,5.90618621565836,6.15148614233076,6.40699099291498,6.66875945362507,6.946836262481
265,N43,Restaurants and Caffees,7.1503083661344,7.45161585518582,7.7703211523763,8.09523231998512,8.44099850915571,8.79123525941841,9.15958711402997,9.54438379822096,9.93628212918534,10.3540371934738
266,N51,Restaurants and Caffees,11.9905604354101,12.5219149455663,13.0816389661508,13.6491120015371,14.2469088928794,14.8592213804139,15.5067985219002,16.1628300506692,16.8484316128151,17.5721918099135
267,N52,Restaurants and Caffees,10.3643166324152,10.8176284731914,11.2958176335977,11.779579353219,12.2956418705681,12.8161440068752,13.3670231313672,13.9352383542681,14.5195949876447,15.1415064001415
268,N70,Restaurants and Caffees,8.12671598388318,8.47293174448193,8.8395150184486,9.21180969630139,9.60910633446234,10.0103094506556,10.4342477706982,10.8730472120302,11.3226100468,11.8010526798827
269,N76,Restaurants and Caffees,5.43142914428993,5.66732433580363,5.91591439059616,6.16817485422093,6.4352885648999,6.70746781261688,6.99294841866717,7.28915578564828,7.59379632752337,7.91773872442052
270,N77,Restaurants and Caffees,3.64008956038821,3.78376273090779,3.93716061685517,4.09466488570437,4.26328428331744,4.43391775204745,4.61225934533541,4.80193169837936,4.99246601601808,5.19634799094135
271,N78,Restaurants and Caffees,6.59257900315204,6.86271590950913,7.1496732564861,7.44457933151595,7.75561883397135,8.07494846318357,8.41003562847675,8.75732765265073,9.11320327124931,9.49035003896299
272,N79,Restaurants and Caffees,6.00807121030383,6.25480213141851,6.51645668470228,6.78465354525934,7.06926034942746,7.35885981259414,7.6626145436376,7.98087109904857,8.30403834164353,8.64821177118836
273,WC1X9,Restaurants and Caffees,2.56795414437732,2.67569119843171,2.78997389984596,2.90628825966362,3.03041186312008,3.15598610191178,3.2882585977253,3.42591931316788,3.56653035361428,3.71630208674309
163,SW100,Restaurants and Caffees,7.88831077433754,8.17133874748128,8.46650433687352,8.75996077704372,9.06069588285182,9.36649875155021,9.6873082573666,10.0231765185008,10.3541062576442,10.7117253990179
164,SW109,Restaurants and Caffees,12.5875142211223,13.0526693064733,13.5357103863389,14.0155365033028,14.5011975600177,15.0022121188671,15.5264460773559,16.0664492656456,16.6074999157121,17.1878079553237
165,SW1X0,Restaurants and Caffees,4.68362800258473,4.85673581944229,5.03675605766637,5.21736552189711,5.39423274345296,5.58483681584895,5.78377974329699,5.97934861592756,6.1834734574641,6.39751245998444
166,SW1X9,Restaurants and Caffees,4.75913512523098,4.93395848034677,5.11594675545121,5.29973662571023,5.47616198556276,5.67142133446383,5.87432719326381,6.06944054607933,6.27742633209565,6.49291734497157
167,SW31,Restaurants and Caffees,2.80372529986602,2.90696528708935,3.01434376274267,3.1222368640499,3.22750135007233,3.34153155973287,3.46026093777388,3.57687960920257,3.69884678244404,3.82655876711494
168,SW32,Restaurants and Caffees,7.22549443833452,7.49091722484737,7.76708259529264,8.04407775069722,8.31644040017415,8.60850394510158,8.91328203209645,9.21508915088559,9.52810119222343,9.85732144579038
169,SW33,Restaurants and Caffees,7.33068276961392,7.59468431501695,7.86952981828913,8.14451031044397,8.41947187042374,8.70832874797136,9.00780884220504,9.31627129567852,9.62670163063982,9.95823489129401
170,SW34,Restaurants and Caffees,7.67103897604002,7.95438947016579,8.24908923055945,8.54499968045822,8.83394432380998,9.14640510942976,9.47239467256819,9.79171835727144,10.1260137195738,10.4759377045359
171,SW35,Restaurants and Caffees,8.20608302680877,8.50764905133975,8.82136542820615,9.1354745681532,9.44606363198135,9.77655177559727,10.1218418438899,10.4659801899896,10.820624146827,11.1949334622305
172,SW36,Restaurants and Caffees,4.38537540589621,4.54687178501381,4.71486029236533,4.8835630654112,5.04844726201979,5.22658263409533,5.41232713037375,5.59478124197082,5.7853812910039,5.9850770389299
173,SW50,Restaurants and Caffees,9.01633720714603,9.3483790731686,9.69315112839473,10.0359249877668,10.3823531565128,10.7405494891622,11.1143403721112,11.5005861333304,11.8871588836024,12.3019260724593
174,SW59,Restaurants and Caffees,9.80300879312418,10.1569227806687,10.5244267111984,10.8887400896528,11.2635711592994,11.642638098579,12.0353724897264,12.4588118796697,12.8692400706392,13.3169787523415
175,SW72,Restaurants and Caffees,3.81602593378144,3.95652590069397,4.10269874091841,4.24979487900049,4.39258412671691,4.54829390279998,4.71038436294729,4.86841563962009,5.03475620096982,5.20832132820878
176,SW73,Restaurants and Caffees,7.57783088980957,7.85670283367842,8.14681754409969,8.43748092944424,8.72366545705303,9.02993346338217,9.34956623001259,9.66632861367234,9.99454734267408,10.3399563606893
177,SW74,Restaurants and Caffees,7.32517847577944,7.59515888202023,7.87551728904328,8.15428752136676,8.43583773361934,8.72719708017149,9.03144022000092,9.34507789038494,9.65948977124162,9.99655064773813
178,SW75,Restaurants and Caffees,7.53264100169971,7.81173396114981,8.1016406176253,8.39057676877225,8.67956221479449,8.98238083946106,9.29915608073953,9.61958016304638,9.94567050686915,10.2924657333449
179,W105,Restaurants and Caffees,5.28267063294092,5.45149826963445,5.63032435070434,5.80977119013718,5.99906276114193,6.18594628784102,6.38093207737953,6.59791353758863,6.80051817755905,7.0245250995052
180,W106,Restaurants and Caffees,7.95242276552003,8.2360955478352,8.53156296675297,8.82522910715667,9.12885472471797,9.4333853445412,9.7529956834909,10.0938674735254,10.4240054010363,10.7837016639114
181,W111,Restaurants and Caffees,6.87897883882406,7.12231942212733,7.37631329445953,7.62771446768878,7.89099544473936,8.15136123462724,8.42483774270961,8.72068383747915,9.00393757709193,9.31476445750765
182,W112,Restaurants and Caffees,9.84145260922203,10.2032775946503,10.5795948654429,10.9553751320762,11.3301038871178,11.7244794595383,12.1369205771825,12.5525064091617,12.9766595849129,13.4267908126599
183,W113,Restaurants and Caffees,7.40124623275383,7.67541272134574,7.96032529460529,8.24532692662518,8.52681158272512,8.82667162391196,9.13993787065497,9.4514138394566,9.77323294985118,10.112615970132
184,W114,Restaurants and Caffees,6.99849881759541,7.24160607695944,7.49629060879352,7.7526004769584,8.00907075899813,8.27871042201296,8.55962502383612,8.84749055860733,9.13683124880382,9.4452300765326
185,W148,Restaurants and Caffees,10.7495343834026,11.1429947602634,11.5519688043528,11.9589056098961,12.3697453758403,12.7950082621104,13.2392798227276,13.6966407887805,14.1551224095556,14.646374754422
186,W84,Restaurants and Caffees,6.02052156767157,6.24260087018746,6.47343363104652,6.70449303665543,6.93265838699538,7.17589953700953,7.42953763709724,7.68264460236524,7.9436344679291,8.21909164369598
187,W85,Restaurants and Caffees,7.68925425643262,7.97428133030311,8.27049357877121,8.56731350422004,8.85851292430144,9.17138972135456,9.49800622838089,9.81982028874734,10.1549963339974,10.5069124178658
188,W86,Restaurants and Caffees,8.30418230697716,8.60976751540337,8.92737088371678,9.24536898628865,9.55927771993308,9.89407313788481,10.2427019579664,10.5913934038961,10.9504726104024,11.3296498894781
189,W87,Restaurants and Caffees,8.407348822017,8.71807288428599,9.04111536102906,9.36523083650519,9.68222633703419,10.0242679101443,10.3809889351656,10.7314619919917,11.0975140341371,11.481173927408
193,SE114,Restaurants and Caffees,6.47262942041296,6.59058667059521,6.71277490450316,6.82895826881929,6.95911184352224,7.07815539135327,7.19984858268045,7.32779165102229,7.45349349853755,7.58720734789183
194,SE115,Restaurants and Caffees,3.69953755023567,3.75967119634461,3.8233978266219,3.88477521561259,3.95448342459099,4.01826195954198,4.08295523083887,4.15254627840673,4.21986980371623,4.29181378915474
195,SE116,Restaurants and Caffees,2.5325258034532,2.5674357053314,2.60565124319413,2.64350528321199,2.68728774056401,2.72711182841143,2.76741982738648,2.81225531456018,2.85424427312172,2.89948916807894
196,SE17,Restaurants and Caffees,5.27941848489592,5.37398671536814,5.47190769817996,5.56549007474666,5.66824719266279,5.7652312334126,5.86184008065728,5.96410033788879,6.06559028422389,6.17288928644776
197,SE18,Restaurants and Caffees,3.01548880996362,3.06749771998342,3.12177972286577,3.17414338043372,3.23146892953572,3.28603278389949,3.34061070898535,3.39776536405077,3.45480832694731,3.51480823510505
198,SE191,Restaurants and Caffees,5.94033340645647,6.03795480822872,6.13923861535722,6.24009891277657,6.34768533521452,6.45279569255936,6.55696822610038,6.66825747571248,6.77743481755895,6.89217964403294
199,SE218,Restaurants and Caffees,9.05932567500157,9.23244262103492,9.40939697597852,9.58182189087278,9.75738884648202,9.93710303098811,10.1180598891073,10.2887186965802,10.4737445375546,10.6601958056585
200,SE240,Restaurants and Caffees,6.37093547031337,6.49053617856397,6.61297377985328,6.73108388467029,6.85756631599003,6.97881043754054,7.10148446974353,7.22619943664568,7.35246841352007,7.48414920661489
201,SE270,Restaurants and Caffees,6.48872323777506,6.59747392101657,6.70983864791575,6.82125661306651,6.94025826534225,7.05561324756459,7.16934222230705,7.2922576337612,7.41167777117782,7.53774935120443
202,SE279,Restaurants and Caffees,5.73503466766135,5.83250287980907,5.93308756974367,6.03248257636842,6.13844888750487,6.24150786966886,6.3434406808333,6.45228411677584,6.55914018286198,6.67154723583973
203,SE59,Restaurants and Caffees,5.58073626873826,5.66986563018064,5.76304155622682,5.85469644543861,5.95616376904193,6.05113909951335,6.14519189882339,6.25010338138025,6.34933277818604,6.45578695801977
204,SW120,Restaurants and Caffees,6.36916391446658,6.49300416733272,6.61965138487646,6.73976049039768,6.8716926300056,6.99430714643032,7.11923779667447,7.24833652126427,7.37735188433219,7.51357250144712
205,SW161,Restaurants and Caffees,8.6580142423552,8.82437434048964,8.99531062142333,9.15820272350867,9.33498408279229,9.5023872446165,9.67338346268174,9.84511095406237,10.020681732942,10.203856838466
206,SW162,Restaurants and Caffees,10.7701131484053,10.9665639488244,11.1683654280611,11.3634071979545,11.5737600004721,11.7748896653114,11.9762908432712,12.1867497016313,12.3966366983142,12.6172509670732
207,SW165,Restaurants and Caffees,9.99743035158285,10.1587777626003,10.3221228757763,10.4940214630726,10.6632980605938,10.8410593538977,11.012667369292,11.1968878706321,11.3760489926024,11.5610775504453
208,SW21,Restaurants and Caffees,4.93185161086878,5.01997129636746,5.11106844919301,5.1983368793134,5.2951447434771,5.38495105335326,5.47520028393519,5.5720372513402,5.66644975182466,5.76706857652815
209,SW22,Restaurants and Caffees,6.65382973490424,6.77416321526699,6.89869381437214,7.01747054009447,7.15062003487747,7.27208616317868,7.39630352491883,7.52780210702087,7.65606185166951,7.79281887298278
210,SW23,Restaurants and Caffees,7.11058658523297,7.22953451561365,7.35299218066186,7.47395551993087,7.60677786727451,7.73147466541885,7.85605285782858,7.99182607583177,8.12207622475743,8.26092892225649
211,SW24,Restaurants and Caffees,7.36927386267518,7.50747245595015,7.64984572659299,7.78489880890372,7.9350528888588,8.07328382582501,8.21427715930717,8.36155232665543,8.50735151798073,8.662007041235
212,SW25,Restaurants and Caffees,6.96513338824739,7.09737173022347,7.23320484012776,7.36170520038184,7.50520680707425,7.63620130075142,7.77017515210306,7.91087037555249,8.04930376692291,8.19667590725723
213,SW40,Restaurants and Caffees,6.39388465196831,6.52222439263819,6.65349397427453,6.77688813756647,6.91282233936277,7.03867888797694,7.16848555927966,7.29899574612808,7.43182158123378,7.57123862125864
214,SW46,Restaurants and Caffees,5.60546765672044,5.70634974212337,5.81107685503432,5.91072279085154,6.02265026716546,6.12490664333442,6.22919388601234,6.33955436492784,6.4475661622575,6.56268195640687
215,SW47,Restaurants and Caffees,6.10777491689905,6.22271774782866,6.34090507824822,6.45286552095296,6.57700929490007,6.69187826290522,6.80817613250628,6.93043578734164,7.05151943059208,7.18004227811752
216,SW48,Restaurants and Caffees,4.4998739287806,4.58009639133164,4.66326278968821,4.74292569094741,4.83104750307362,4.9131325652654,4.99623638449403,5.08348912445219,5.16971353494045,5.26098475940671
217,SW49,Restaurants and Caffees,7.43570128228864,7.58641391026325,7.74044877444579,7.88530230191931,8.04369068259139,8.19157735385639,8.34418219679816,8.49547983396381,8.65121695654571,8.8137730961939
218,SW81,Restaurants and Caffees,7.58171398400385,7.72019313525534,7.86393031360797,8.00053694517422,8.1532805739607,8.29354740327184,8.43714281430754,8.5866623075964,8.73474734346777,8.89174103860215
219,SW82,Restaurants and Caffees,6.45831300966363,6.56692604073734,6.68039627134141,6.7905466692245,6.91268379901992,7.0267633818186,7.1416342747064,7.26479541673673,7.38457715097292,7.51192207060755
220,SW90,Restaurants and Caffees,6.44124273917736,6.55806538112764,6.67937126480967,6.79443833863848,6.92418987580691,7.04215042520386,7.16305384390735,7.29038578513777,7.41526125424572,7.54835874624663
221,SW96,Restaurants and Caffees,3.16455554095982,3.21055402901308,3.25987191379025,3.30830172389362,3.36404355964686,3.41464706987916,3.46517966921869,3.5228371886093,3.57622641262154,3.63421772888332
222,SW97,Restaurants and Caffees,3.35738024239387,3.40167536407261,3.45016382748858,3.49840275929506,3.55496912087888,3.60570871037708,3.65655780180307,3.71571184960769,3.76937466542651,3.82806709501762
223,SW98,Restaurants and Caffees,3.59735232776337,3.65607797720324,3.71777954627365,3.7774432240963,3.84454392794195,3.90657879961743,3.96847723185537,4.03663098787451,4.10192900846282,4.17198391673099
224,SW99,Restaurants and Caffees,8.6130906023767,8.77567207244057,8.94291869484387,9.10160102390015,9.27824083438905,9.44022879932959,9.60618997285284,9.77926645804345,9.95031900094351,10.1318747883133
151,BR15,Restaurants and Caffees,6.27493296601341,6.33782195478686,6.39742063957219,6.46888616348594,6.5294437318251,6.60217372719842,6.67454848615647,6.75050924824729,6.8295984430082,6.90486720399974
152,SE120,Restaurants and Caffees,4.07891148595645,4.13433987877614,4.18685691335688,4.23968691684756,4.29189717770303,4.34438040305715,4.39770399278891,4.45440496879137,4.5135000805913,4.57264059219865
153,SE128,Restaurants and Caffees,4.87777466771032,4.95126371510366,5.02077459538381,5.08945198807953,5.15528646777302,5.22373321806224,5.29443246589801,5.36213056443572,5.43829698877244,5.51221426851317
154,SE129,Restaurants and Caffees,3.97990270691606,4.02486217211609,4.06764727196736,4.11572627364613,4.15831457571051,4.207276462817,4.2566179516844,4.30686659610731,4.36074020661127,4.4123337620291
155,SE135,Restaurants and Caffees,6.37126953977232,6.46454967897638,6.55325695452554,6.63845609964097,6.72765791531359,6.81114133416505,6.8975939906086,6.9904719012978,7.08592598027104,7.18342491848418
156,SE136,Restaurants and Caffees,5.4997186044395,5.56906658241156,5.63524423645108,5.7011257360095,5.77065843602376,5.83511246620009,5.90075736155887,5.97722995259913,6.0511999344944,6.12805493358394
157,SE137,Restaurants and Caffees,7.08969388968964,7.18210545050812,7.27007506559151,7.35758862537068,7.44925684737808,7.53476228677821,7.62271821469357,7.7226163588318,7.82060786037081,7.92178117262822
158,SE145,Restaurants and Caffees,6.48610734657712,6.5747949239679,6.65931453821373,6.74109322486062,6.82935850861477,6.90853540427964,6.99093334157273,7.08460580497084,7.17601255226889,7.27132544276193
159,SE146,Restaurants and Caffees,3.3434668166212,3.38108941560602,3.41783880758476,3.45429555179249,3.49443534541607,3.53043748138501,3.56731167628573,3.61140596244266,3.65330648643959,3.69723267260229
160,SE231,Restaurants and Caffees,4.0137449623099,4.06973540967193,4.12267773480028,4.17468325056763,4.22832959112902,4.27924645528239,4.33153752275886,4.38908627866214,4.44716462243333,4.50657243714754
161,SE232,Restaurants and Caffees,5.37823914044676,5.44669139679053,5.51151327617563,5.5775913984374,5.64393470357608,5.70898492898864,5.77496767432004,5.84864953938418,5.92220511963445,5.99691281216689
162,SE233,Restaurants and Caffees,5.95252325195867,6.03978024263521,6.12247930989573,6.20274053977707,6.28469727485728,6.36370905760948,6.44533048095179,6.53089843299141,6.62059977926766,6.71106603506127
163,SE264,Restaurants and Caffees,3.99653833880489,4.04627199370185,4.09351176759001,4.14188724251942,4.19062415768793,4.23834267699235,4.28686664738436,4.34122835637201,4.39533453694479,4.45033490984585
164,SE265,Restaurants and Caffees,3.78663952849325,3.83681654973038,3.88440417010062,3.93224958972748,3.980425154222,4.0275739758905,4.07589651373313,4.12823764573534,4.18162720868559,4.23555037995423
165,SE266,Restaurants and Caffees,4.99447021476543,5.06045669796867,5.12346264662202,5.18638822987553,5.25075974881116,5.31291665842395,5.37727704460575,5.44656260483374,5.51743240462446,5.58915569082853
166,SE30,Restaurants and Caffees,4.7083885034046,4.7886016122371,4.86480991370344,4.93599527756041,5.00803080143133,5.07817101381393,5.15256850910645,5.22173250925726,5.30079895968238,5.37836550703368
167,SE41,Restaurants and Caffees,7.99486499715748,8.11335117922212,8.22550647343761,8.3332043607825,8.44666582091246,8.55094760889719,8.65963492799999,8.77760031097617,8.89679147061432,9.01926597080371
168,SE42,Restaurants and Caffees,4.16699301344798,4.21473048564113,4.2598871788028,4.30707506822278,4.35589909211144,4.40171739071908,4.44816052635832,4.50466520318901,4.55709362358968,4.61185131973096
169,SE61,Restaurants and Caffees,7.04491671951322,7.14203165500216,7.23353233247419,7.32498721430821,7.41566362290006,7.50600560771839,7.59696395040732,7.69563079195313,7.79715162363943,7.8994022985837
170,SE62,Restaurants and Caffees,4.97140397510755,5.03606016340263,5.09645995946451,5.15899794270698,5.21974519724894,5.28100752651849,5.34260443572055,5.41108353138766,5.47955767302151,5.54860636129387
171,SE63,Restaurants and Caffees,3.87518179584628,3.91204363446241,3.94794721146137,3.98818104819389,4.02817777156742,4.06849977089137,4.10904895979199,4.1575291169845,4.2033430205753,4.25004793123327
